tanggal,teks
2022-05-16 00:26:34+00:00,"b'RT @anindyabakrie: Sebagai seorang insinyur dan pengusaha, saya sangat mengagumi dan menikmati kesempatan langka kunjungan ini, karena ini\xe2\x80\xa6'"

2022-05-16 00:26:31+00:00,"b'RT @anindyabakrie: Indonesia mempunyai peluang untuk \xe2\x80\x9crewriting global EV (and ESG) supply chain\xe2\x80\x9d dengan kombinasi sumber daya alam, indust\xe2\x80\xa6'"

2022-05-16 00:26:28+00:00,"b'RT @anindyabakrie: Alhamdulillah, Pak Presiden memastikan bahwa Pak Elon Musk akan hadir di #g20indonesia di November 2022, yang tentu mela\xe2\x80\xa6'"

2022-05-16 00:26:05+00:00,b'RT @anindyabakrie: Semoga semua ini bisa membawa manfaat untuk Indonesia sebagai pemimpin industri elektrifikasi dan kehidupan  dengan ikli\xe2\x80\xa6'

2022-05-16 00:26:03+00:00,"b'RT @anindyabakrie: Sebagai seorang insinyur dan pengusaha, saya sangat mengagumi dan menikmati kesempatan langka kunjungan ini, karena ini\xe2\x80\xa6'"

2022-05-16 00:26:00+00:00,"b'RT @anindyabakrie: Indonesia mempunyai peluang untuk \xe2\x80\x9crewriting global EV (and ESG) supply chain\xe2\x80\x9d dengan kombinasi sumber daya alam, indust\xe2\x80\xa6'"

2022-05-16 00:25:57+00:00,"b'RT @anindyabakrie: Alhamdulillah, Pak Presiden memastikan bahwa Pak Elon Musk akan hadir di #g20indonesia di November 2022, yang tentu mela\xe2\x80\xa6'"

2022-05-16 00:25:29+00:00,b'Semoga semua ini bisa membawa manfaat untuk Indonesia sebagai pemimpin industri elektrifikasi dan kehidupan  dengan\xe2\x80\xa6 https://t.co/VTXh8gSwXu'

2022-05-16 00:25:16+00:00,"b'Sebagai seorang insinyur dan pengusaha, saya sangat mengagumi dan menikmati kesempatan langka kunjungan ini, karena\xe2\x80\xa6 https://t.co/PSSaga6hip'"

2022-05-16 00:24:50+00:00,"b'Indonesia mempunyai peluang untuk \xe2\x80\x9crewriting global EV (and ESG) supply chain\xe2\x80\x9d dengan kombinasi sumber daya alam, i\xe2\x80\xa6 https://t.co/DwbxIsHGgX'"

2022-05-16 00:24:16+00:00,"b'Alhamdulillah, Pak Presiden memastikan bahwa Pak Elon Musk akan hadir di #g20indonesia di November 2022, yang tentu\xe2\x80\xa6 https://t.co/UWDJQ3jZeJ'"

2022-05-15 20:36:10+00:00,b'RT @Indonesia_G20: Terlebih lagi sektor energi merupakan kontributor perubahan iklim paling dominan yang menyumbang hampir 90% dari emisi C\xe2\x80\xa6'

2022-05-15 17:46:48+00:00,"b'RT @GenBI_Official: dengan memastikan bahwa sistem moneter secara fundamental tetap berlaku sebagai barang publik, termasuk harus menjaga s\xe2\x80\xa6'"

2022-05-15 16:15:23+00:00,b'RT @Dewi_G_Tobing: Happy Vesak Day.\n\nPray for peace and harmony on this auspicious day.\n\nSelamat Hari Raya Waisak 2566 BE / tahun 2022\nPerb\xe2\x80\xa6'

2022-05-15 15:55:57+00:00,b'RT @Dewi_G_Tobing: Happy Vesak Day.\n\nPray for peace and harmony on this auspicious day.\n\nSelamat Hari Raya Waisak 2566 BE / tahun 2022\nPerb\xe2\x80\xa6'

2022-05-15 15:10:14+00:00,"b'RT @anindyabakrie: Alhamdulillah, Pak Presiden @jokowi memastikan bahwa Pak @elonmusk akan hadir di @g20org  di November 2022, yang tentu m\xe2\x80\xa6'"

2022-05-15 15:09:13+00:00,"b'RT @anindyabakrie: Alhamdulillah, Pak Presiden @jokowi memastikan bahwa Pak @elonmusk akan hadir di @g20org  di November 2022, yang tentu m\xe2\x80\xa6'"

2022-05-15 13:13:58+00:00,"b'RT @LanangSudira1: Mangrove Forest Area Tahura Ngurah Rai, Telaga Waja, Benoa Bay, Nusa Dua, Bali. \n#RecoverTogetherRecoverStronger \n#G20In\xe2\x80\xa6'"

2022-05-15 13:05:27+00:00,b'RT @Indonesia_G20: @kemkominfo tidak hanya berupaya mewujudkan transformasi digital di dalam negeri namun juga memperjuangkannya pada meja\xe2\x80\xa6'

2022-05-15 12:51:42+00:00,b'Happy Vesak Day.\n\nPray for peace and harmony on this auspicious day.\n\nSelamat Hari Raya Waisak 2566 BE / tahun 2022\xe2\x80\xa6 https://t.co/a8m9ohtKJi'

2022-05-15 12:25:49+00:00,"b'RT @bank_indonesia: #SobatRupiah, inklusi keuangan merupakan salah satu fokus pembahasan dalam Presidensi #G20Indonesia 2022. Hmmm\xe2\x80\xa6, sudah\xe2\x80\xa6'"

2022-05-15 11:44:10+00:00,b'RT @lps_idic: Ternyata ada hubungan dengan bonus demografi dalam beberapa tahun ke depan loh. \n\n#LPSIndonesia #AmanAdaLPS #LPSAmanAda3T #Sa\xe2\x80\xa6'

2022-05-15 10:49:40+00:00,"b'#SobatRupiah, inklusi keuangan merupakan salah satu fokus pembahasan dalam Presidensi #G20Indonesia 2022. Hmmm\xe2\x80\xa6, su\xe2\x80\xa6 https://t.co/BwalsQwfdj'"

2022-05-15 09:40:46+00:00,b'RT @Indonesia_G20: Demikian mengemuka pada pertemuan 2nd\xc2\xa0Global Partnership for Financial Inclusion Plenary Meeting yang diselenggarakan ol\xe2\x80\xa6'

2022-05-15 09:40:43+00:00,"b'RT @Indonesia_G20: Untuk itu, setiap negara memerlukan kerangka inklusi keuangan untuk mendorong digitalisasi yang berdampak pada peningkat\xe2\x80\xa6'"

2022-05-15 09:40:35+00:00,"b'RT @Indonesia_G20: Terus ikuti perkembangan dan informasi terkini seputar pelaksanaan DEWG melalui media sosial kami, ya! \xf0\x9f\x98\x89\n\n#G20Indonesia\xe2\x80\xa6'"

2022-05-15 09:40:33+00:00,b'RT @Indonesia_G20: Pertemuan kedua Digital Economy Working Group (DEWG) akan diselenggarakan pada 17-19 Mei 2022 di Yogyakarta. Pertemuan i\xe2\x80\xa6'

2022-05-15 09:40:31+00:00,b'RT @Indonesia_G20: @kemkominfo tidak hanya berupaya mewujudkan transformasi digital di dalam negeri namun juga memperjuangkannya pada meja\xe2\x80\xa6'

2022-05-15 08:59:16+00:00,b'RT @Indonesia_G20: Terlebih lagi sektor energi merupakan kontributor perubahan iklim paling dominan yang menyumbang hampir 90% dari emisi C\xe2\x80\xa6'

2022-05-15 08:40:47+00:00,b'RT @Indonesia_G20: Terlebih lagi sektor energi merupakan kontributor perubahan iklim paling dominan yang menyumbang hampir 90% dari emisi C\xe2\x80\xa6'

2022-05-15 08:38:24+00:00,b'RT @Indonesia_G20: B20 Women in Business Action Council (WiBAC) menggelar Pertemuan Bilateral dengan Menteri Koperasi dan UKM Republik Indo\xe2\x80\xa6'

2022-05-15 08:37:54+00:00,"b'RT @Indonesia_G20: Pandemi COVID-19 telah menurunkan daya beli masyarakat. Pasalnya, masyarakat telah mengurangi interaksi di luar ruangan\xe2\x80\xa6'"

2022-05-15 08:37:50+00:00,b'RT @Indonesia_G20: Presidensi G20 Indonesia kembali menekankan pentingnya inklusi keuangan digital &amp; pembiayaan UMKM guna mengurangi kesenj\xe2\x80\xa6'

2022-05-15 08:19:58+00:00,"b'Terus ikuti perkembangan dan informasi terkini seputar pelaksanaan DEWG melalui media sosial kami, ya! \xf0\x9f\x98\x89\n\n#G20Indonesia #PulihBersama'"

2022-05-15 08:19:57+00:00,b'Pertemuan kedua Digital Economy Working Group (DEWG) akan diselenggarakan pada 17-19 Mei 2022 di Yogyakarta. Pertem\xe2\x80\xa6 https://t.co/kfMqszERI2'

2022-05-15 08:19:56+00:00,b'@kemkominfo tidak hanya berupaya mewujudkan transformasi digital di dalam negeri namun juga memperjuangkannya pada\xe2\x80\xa6 https://t.co/avrWfzXyTa'

2022-05-15 08:13:54+00:00,b'Demikian mengemuka pada pertemuan 2nd\xc2\xa0Global Partnership for Financial Inclusion Plenary Meeting yang diselenggarak\xe2\x80\xa6 https://t.co/aJmOCuwgJ3'

2022-05-15 08:13:51+00:00,"b'Untuk itu, setiap negara memerlukan kerangka inklusi keuangan untuk mendorong digitalisasi yang berdampak pada peni\xe2\x80\xa6 https://t.co/9dHC4scOW9'"

2022-05-15 08:13:48+00:00,b'Presidensi G20 Indonesia kembali menekankan pentingnya inklusi keuangan digital &amp; pembiayaan UMKM guna mengurangi k\xe2\x80\xa6 https://t.co/YEnhOk06i7'

2022-05-15 07:16:57+00:00,"b'Indonesia mempunyai peluang untuk \xe2\x80\x9crewriting global EV (and ESG) supply chain\xe2\x80\x9d dengan kombinasi sumber daya alam, i\xe2\x80\xa6 https://t.co/Y9SXRelQdh'"

2022-05-15 07:16:04+00:00,"b'Alhamdulillah, Pak Presiden @jokowi memastikan bahwa Pak @elonmusk akan hadir di @g20org  di November 2022, yang te\xe2\x80\xa6 https://t.co/vvH2SbwLDg'"

2022-05-15 07:14:46+00:00,b'Ini merupakan kelanjutan dari kunjungan bersama Pak Menko Luhut Binsar Pandjaitan dan Pak Dubes Rosan Roeslani 2 mi\xe2\x80\xa6 https://t.co/OGpfwojB5s'

2022-05-15 07:07:52+00:00,b'RT @PakdeKoppig: Presiden dan Ibu Iriana Jokowi tiba di Washington DC\n\nYouTube @indonesia.pusaka\nhttps://t.co/GsKbj3Ql15\n\n#presidenjokowi #\xe2\x80\xa6'

2022-05-15 07:07:29+00:00,b'RT @PakdeKoppig: Jokowi Effect: Harga Sawit Rekor Tertinggi Sepanjang Masa!\n#MinyakGoreng #CPO #sawit #Indonesia #G20 #G20Indonesia\nhttps:/\xe2\x80\xa6'

2022-05-15 06:14:49+00:00,b'Dapatkan tiketnya di:\n\xf0\x9f\x91\x89\xf0\x9f\x8f\xbbhttps://t.co/qvBvBcQKh1\xf0\x9f\x91\x88\xf0\x9f\x8f\xbb\n\nJangan sampai kelewatan ya!\xf0\x9f\x98\x89\n\n#G20Indonesia\n#PulihBersama\xe2\x80\xa6 https://t.co/gMIW4PQw84'

2022-05-15 03:31:02+00:00,b'RT @DidiekHadi: @NayDonuts @WajahPribumiii Sepertinya..\ndi Bali...\nSaat... #G20Indonesia\nAkan ada Keputusan dari  @g20org yang bisa lebih m\xe2\x80\xa6'

2022-05-15 01:30:54+00:00,b'RT @bank_indonesia: Acara ini jg jadi momentum memperkuat promosi produk UMKM lokal yg sejalan dg agenda inklusi keuangan pd Presidensi #G2\xe2\x80\xa6'

2022-05-15 00:21:20+00:00,b'3 potensi kekuatan Indonesia membangun kerja sama konkret dgn perusahaan besar Amerika Serikat;\nIndonesia berkemban\xe2\x80\xa6 https://t.co/XNs4DBUnEx'

2022-05-15 00:12:00+00:00,"b'Presiden Jokowi tegaskan pentingnya Implementasi Rencana Investasi usai bertemu Chairman dan CEO Air Products, Seif\xe2\x80\xa6 https://t.co/ExqT0HJ5kJ'"

2022-05-14 14:40:47+00:00,b'Menparekraf juga berpesan agar kedepannya kita bisa berkolaborasi membangun pariwisata berkelanjutan yang mengedepa\xe2\x80\xa6 https://t.co/4pkliNgan1'

2022-05-14 11:20:51+00:00,b'@NayDonuts @WajahPribumiii Sepertinya..\ndi Bali...\nSaat... #G20Indonesia\nAkan ada Keputusan dari  @g20org yang bisa\xe2\x80\xa6 https://t.co/nfSh54YltU'

2022-05-14 10:30:58+00:00,b'@POTUS Indonesia ...\n@jokowi \n#IndonesiaJuara \n#IndonesiaHebat\n#IndonesiaDamai\n@g20org \n@KemensetnegRI \n@setkabgoid\xe2\x80\xa6 https://t.co/Z2fs6hDnPl'

2022-05-14 10:14:36+00:00,b'@Syarman59 Ayo siapa yang takut..\n Amerika ?\nRusia ?\nKetemuan..\ndi Bali..\n#G20Indonesia \nHebatnya.. Bu @Menlu_RI da\xe2\x80\xa6 https://t.co/HuSfZOffHV'

2022-05-14 09:30:20+00:00,"b'RT @Indonesia_G20: Hal ini secara tidak langsung telah mendorong perubahan UKM dari konvensional ke digital. Dalam hal ini, peran teknologi\xe2\x80\xa6'"

2022-05-14 09:30:18+00:00,"b'RT @Indonesia_G20: Pandemi COVID-19 telah menurunkan daya beli masyarakat. Pasalnya, masyarakat telah mengurangi interaksi di luar ruangan\xe2\x80\xa6'"

2022-05-14 08:58:05+00:00,"b'Proporsi energi baru terbarukan (EBT) dalam pembangkit listrik di Indonesia baru berkisar 15%, atau  masih tertingg\xe2\x80\xa6 https://t.co/M2WsxBvIp4'"

2022-05-14 07:04:41+00:00,"b'RT @KemnakerRI: Main tebak-tebakan yuk, Rekanaker!\n\nApa 2 isu prioritas yang dibahas dalam Employment Working Group (EWG) Meeting\xc2\xa0#G20indon\xe2\x80\xa6'"

2022-05-14 06:01:22+00:00,"b'RT @Indonesia_G20: Selaras dengan tujuan B20 Indonesia (@b20) untuk meninggalkan warisan nyata yang tahan lama dan berkelanjutan, Women in\xe2\x80\xa6'"

2022-05-14 05:59:05+00:00,b'@KemnakerRI A dan C Jawaban nya min .\n#mainNaker\n#presidensiG20\n#G20Indonesia\n#EWGIndonesia'

2022-05-14 05:57:13+00:00,"b'RT @KemnakerRI: Main tebak-tebakan yuk, Rekanaker!\n\nApa 2 isu prioritas yang dibahas dalam Employment Working Group (EWG) Meeting\xc2\xa0#G20indon\xe2\x80\xa6'"

2022-05-14 04:27:45+00:00,"b'RT @humasjabar: Jadi, bagaimana wargi dapat membantu komunitas lokal dalam menghadapi tantangan pemulihan ekonomi dan sosial untuk semua?\xe2\x80\xa6'"

2022-05-14 04:23:02+00:00,"b'Jadi, bagaimana wargi dapat membantu komunitas lokal dalam menghadapi tantangan pemulihan ekonomi dan sosial untuk\xe2\x80\xa6 https://t.co/5mJsiKID4L'"

2022-05-14 03:45:05+00:00,"b'Jangan lewatkan Kuliah Umum ""Peran Aktif Indonesia dalam G20: Upaya Indonesia dalam Deeskalasi Konflik Rusia-Ukrain\xe2\x80\xa6 https://t.co/PAqB8cig6L'"

2022-05-14 03:42:55+00:00,"b'Main tebak-tebakan yuk, Rekanaker!\n\nApa 2 isu prioritas yang dibahas dalam Employment Working Group (EWG) Meeting\xc2\xa0\xe2\x80\xa6 https://t.co/sFThfkgRc5'"

2022-05-14 02:49:48+00:00,b'RT @Indonesia_G20: B20 Women in Business Action Council (WiBAC) menggelar Pertemuan Bilateral dengan Menteri Koperasi dan UKM Republik Indo\xe2\x80\xa6'

2022-05-14 02:45:11+00:00,b'Era Indonesia \xf0\x9f\x87\xae\xf0\x9f\x87\xa9 Berjalan Dengan Bangga dan Kepala Tegak Dihadapan Bangsa Lain dan tidak Tertunduk! Tapi TEGAK!\n\nIn\xe2\x80\xa6 https://t.co/FT5czN9kOn'

2022-05-14 01:27:12+00:00,b'RT @lps_idic: Ternyata ada hubungan dengan bonus demografi dalam beberapa tahun ke depan loh. \n\n#LPSIndonesia #AmanAdaLPS #LPSAmanAda3T #Sa\xe2\x80\xa6'

2022-05-14 00:15:34+00:00,b'@jokowi jika amerika adalah negara besara dan negara yang pro perdamaian maka amerika akan datang #G20Indonesia\xe2\x80\xa6 https://t.co/AVhQHgsgDs'

2022-05-13 19:05:49+00:00,"b'RT @KemenkeuRI: Masalah inklusi keuangan dan transformasi digital ini ternyata memang sangat penting, ya.\n\nMaka itu pula, topik ini jadi sa\xe2\x80\xa6'"

2022-05-13 15:23:29+00:00,b'RT @bank_indonesia: Acara ini jg jadi momentum memperkuat promosi produk UMKM lokal yg sejalan dg agenda inklusi keuangan pd Presidensi #G2\xe2\x80\xa6'

2022-05-13 14:10:45+00:00,b'Acara ini jg jadi momentum memperkuat promosi produk UMKM lokal yg sejalan dg agenda inklusi keuangan pd Presidensi\xe2\x80\xa6 https://t.co/7XLItDyoDo'

2022-05-13 13:23:08+00:00,"b'Hal ini secara tidak langsung telah mendorong perubahan UKM dari konvensional ke digital. Dalam hal ini, peran tekn\xe2\x80\xa6 https://t.co/Yw9S5R4wuQ'"

2022-05-13 13:23:08+00:00,"b'Pandemi COVID-19 telah menurunkan daya beli masyarakat. Pasalnya, masyarakat telah mengurangi interaksi di luar rua\xe2\x80\xa6 https://t.co/7XOtOKdu6q'"

2022-05-13 12:42:15+00:00,"b'RT @KATADATAcoid: Secara khusus, Presiden Jokowi mengundang Presiden AS Joe Biden untuk menghadiri Konferensi Tingkat Tinggi (KTT) G20 di B\xe2\x80\xa6'"

2022-05-13 12:37:38+00:00,b'RT @Indonesia_G20: One Global Women Empowerment (OGWE) merupakan sebuah platform yang dirancang untuk memungkinkan pengusaha perempuan didu\xe2\x80\xa6'

2022-05-13 12:37:32+00:00,b'RT @Indonesia_G20: B20 Women in Business Action Council (WiBAC) menggelar Pertemuan Bilateral dengan Menteri Koperasi dan UKM Republik Indo\xe2\x80\xa6'

2022-05-13 12:24:05+00:00,"b'Mangrove Forest Area Tahura Ngurah Rai, Telaga Waja, Benoa Bay, Nusa Dua, Bali. \n#RecoverTogetherRecoverStronger\xe2\x80\xa6 https://t.co/EIZPb3c4tq'"

2022-05-13 12:20:10+00:00,"b'Halo #SobatKom!\nIndonesia resmi memegang Presidensi G20 selama satu tahun penuh, artinya akan banyak manfaat serta\xe2\x80\xa6 https://t.co/XoXxNcEYNR'"

2022-05-13 11:38:14+00:00,b'RT @Indonesia_G20: One Global Women Empowerment (OGWE) merupakan sebuah platform yang dirancang untuk memungkinkan pengusaha perempuan didu\xe2\x80\xa6'

2022-05-13 11:38:11+00:00,"b'RT @Indonesia_G20: Selaras dengan tujuan B20 Indonesia (@b20) untuk meninggalkan warisan nyata yang tahan lama dan berkelanjutan, Women in\xe2\x80\xa6'"

2022-05-13 11:38:07+00:00,b'RT @Indonesia_G20: B20 Women in Business Action Council (WiBAC) menggelar Pertemuan Bilateral dengan Menteri Koperasi dan UKM Republik Indo\xe2\x80\xa6'

2022-05-13 11:37:57+00:00,b'RT @Indonesia_G20: Penggunaan kendaraan listrik ini juga merupakan salah satu strategi untuk mencapai target Indonesia menurunkan emisi seb\xe2\x80\xa6'

2022-05-13 11:37:55+00:00,"b'RT @Indonesia_G20: Salah satu upaya transisi energi telah diterapkan dalam gelaran G20, yaitu dengan penggunaan kendaraan listrik yang rama\xe2\x80\xa6'"

2022-05-13 11:37:53+00:00,b'RT @Indonesia_G20: Terlebih lagi sektor energi merupakan kontributor perubahan iklim paling dominan yang menyumbang hampir 90% dari emisi C\xe2\x80\xa6'

2022-05-13 11:37:50+00:00,b'RT @Indonesia_G20: Transisi energi berkelanjutan merupakan salah satu isu prioritas yang diangkat pada forum Presidensi G20 Indonesia. Foru\xe2\x80\xa6'

2022-05-13 11:37:41+00:00,b'RT @Indonesia_G20: Yuk! Simak video berikut untuk tau lebih lanjut mengenai Pasar Ekologis Argowijil Yogyakarta.\nhttps://t.co/n2hSClejP4\xe2\x80\xa6'

2022-05-13 11:37:39+00:00,b'RT @Indonesia_G20: Pembentukan pasar ekologis ini diinisiasi oleh @KementerianLHK melalui @DitjenPPKL untuk memulihkan lokasi bekas tambang\xe2\x80\xa6'

2022-05-13 11:37:37+00:00,b'RT @Indonesia_G20: Pasar Ekologi Argowijil merupakan pasar tradisional yang memegang prinsip pengendalian pembangunan sektor pertambangan d\xe2\x80\xa6'

2022-05-13 10:39:52+00:00,"b'RT @Speedtrap_: Keberanian Presiden @jokowi tolak intervensi US &amp; tetap undang Rusia &amp; Ukraina di #G20Indonesia\n jadi Sorotan Media Dunia,\xe2\x80\xa6'"

2022-05-13 10:35:06+00:00,b'Persidangan Pertama Permohonan Pergantian Perwalian dan Relokasi Ketiga Anak Almh. Farah Rasyid Munif ke Tanah Air.\xe2\x80\xa6 https://t.co/esw1rNRzJt'

2022-05-13 10:24:22+00:00,"b'Masalah inklusi keuangan dan transformasi digital ini ternyata memang sangat penting, ya.\n\nMaka itu pula, topik ini\xe2\x80\xa6 https://t.co/RxHw9qEFMb'"

2022-05-13 09:57:32+00:00,"b'Secara khusus, Presiden Jokowi mengundang Presiden AS Joe Biden untuk menghadiri Konferensi Tingkat Tinggi (KTT) G2\xe2\x80\xa6 https://t.co/GecNzhI5sW'"

2022-05-13 09:48:25+00:00,"b'Rumah Tahanan Negara Kelas IIB Majene mengucapkan\nSelamat memperingati Hari Pendidikan Nasional Tahun 2022\n\n""Pimpin\xe2\x80\xa6 https://t.co/nA8Du0JwcX'"

2022-05-13 09:47:19+00:00,b'HARDIKNAS 2022\nRUTAN JENEPONTO GELAR UPACARA BENDERA PERINGATI HARI PENDIDIKAN NASIONAL \n\nSelengkapnya baca di...\xe2\x80\xa6 https://t.co/smwTBnWAnk'

